:START_ID(AcquiredPoint),:END_ID(DataPoint),:TYPE
-2199313499085411913,9172469043832294327,DataPoint
-2198851016760428199,-7281966794296777991,DataPoint
-2198687216560777898,-1386769699701379135,DataPoint
-2198026711342610219,-7315681560399614650,DataPoint
-2198010737256883413,-147279165411200782,DataPoint
-2197943849604188586,3167449301340214813,DataPoint
-2196717016511362389,-106798104678236280,DataPoint
-2196397982440168170,5410947121347882853,DataPoint
-2195753477112255294,-5797244606152189405,DataPoint
-2195578687798447142,8367533239691003131,DataPoint
-2195517519565225566,-8891891285620117479,DataPoint
-2193424781277580108,6395094166938777952,DataPoint
-2192837937284742933,-147279165411200782,DataPoint
-2192750917188829209,6230617965214343981,DataPoint
-2192117901079213969,2940255051291319326,DataPoint
-2192078012232566792,6463147679339733745,DataPoint
-2191875067096987639,-1812038759933385076,DataPoint
-2191245174699421401,-5837789940359851953,DataPoint
-2191045068154259640,8367533239691003131,DataPoint
-2191017224782846918,612154465138853679,DataPoint
-2189522126262738637,-5235030103836723629,DataPoint
-2189512131438859846,6558939559789025422,DataPoint
-2188878535303275729,6572994254794162501,DataPoint
-2188765726140011660,-5235030103836723629,DataPoint
-2188546754501558150,9068686612678622916,DataPoint
-2186479908582185454,612154465138853679,DataPoint
-2185964516622812517,7235315460169122707,DataPoint
-2185294549364938773,8074813073043485299,DataPoint
-2185216135054110672,2940255051291319326,DataPoint
-2184513094960479999,-4286116086816162344,DataPoint
-2181279632340349793,3611307458115920455,DataPoint
-2180442852917592027,9199039906194047850,DataPoint
-2180198659595283278,-7652749906143060367,DataPoint
-2179589422913614630,6158488300864379397,DataPoint
-2178860944503797651,-147279165411200782,DataPoint
-2178496176723709168,-5837789940359851953,DataPoint
-2177113841429448269,2882018361738066861,DataPoint
-2176445147746626134,6401492359489407176,DataPoint
-2176411448796840692,-3751646243458018110,DataPoint
-2174766039354002093,-1964903838634371121,DataPoint
-2174686670466445735,3427839857063425485,DataPoint
-2174312285210716776,-7359470002711444108,DataPoint
-2172290500931768644,3167449301340214813,DataPoint
-2172239432097620178,256926599489820195,DataPoint
-2172152785153669265,-1360466901646309596,DataPoint
-2171878494537417673,-1514004982074232629,DataPoint
-2171124586505764138,-147279165411200782,DataPoint
-2170177646843811508,-7785990881252862290,DataPoint
-2170026566399394492,5375205644880072775,DataPoint
-2169965880117317332,-1690841469779243908,DataPoint
-2169621265501490255,-8578873735341428416,DataPoint
-2169483026285940839,-5268872515968967676,DataPoint
-2169382185138767175,-3178430512947345161,DataPoint
-2169361716045116484,7658382723632184853,DataPoint
-2167732384520860921,-4658366569789728925,DataPoint
-2166908986066517662,2846735371487399248,DataPoint
-2166233141119825699,8120411159989566731,DataPoint
-2163444064899288887,3128826227799140502,DataPoint
-2163199842058107352,-6134089995729216084,DataPoint
-2163193418248636503,7328197117602129882,DataPoint
-2163116330085706239,6852134207894979538,DataPoint
-2162910503775989215,7579599337073795740,DataPoint
-2161385145071807946,5834882132881360976,DataPoint
-2160092575217875539,-5235030103836723629,DataPoint
-2159907299170764706,8288837357799345087,DataPoint
-2159875969496945188,255041909978111336,DataPoint
-2159036499160478558,5375205644880072775,DataPoint
-2159035552655508832,3128826227799140502,DataPoint
-2158909130444830633,4600377947495831026,DataPoint
-2155868121141822770,-5902388810790426270,DataPoint
-2155425640100633867,-2190750915662269960,DataPoint
-2155106759020948669,-424942856488150780,DataPoint
-2154712908451816410,3665199512301889811,DataPoint
-2153862175526202667,-735827024759760848,DataPoint
-2152724010260622707,-5235030103836723629,DataPoint
-2152713738498830725,2020205123310551648,DataPoint
-2152632768908258229,-7136098537311129923,DataPoint
-2151785376010362273,9172469043832294327,DataPoint
-2151656058566301293,-1495636201507265338,DataPoint
-2151083888682967918,6852134207894979538,DataPoint
-2150834373685430614,-3533523101956952860,DataPoint
-2150376644226357793,6130752024369959471,DataPoint
-2150203175365318142,-7359470002711444108,DataPoint
-2150009813830922514,-1786151914235030186,DataPoint
-2148115036919855965,-7315681560399614650,DataPoint
-2147214707785331894,-5268872515968967676,DataPoint
-2146450716909477993,-7354470963609129697,DataPoint
-2145869148904192646,155472071092084904,DataPoint
-2145814725872610777,-424942856488150780,DataPoint
-2145363868762975116,-2119461428372176803,DataPoint
-2144799089616189044,-2868800207031613863,DataPoint
-2144203471270728771,5837200614112843287,DataPoint
-2144158143544863479,1615179447846403173,DataPoint
-2143489475667634667,3169333405755331065,DataPoint
-2143013948475729876,-850838976784033655,DataPoint
-2142758621622340701,5849080221813580520,DataPoint
-2142489820146985178,5294681256994906769,DataPoint
-2142385061728158257,6357897790782223720,DataPoint
-2142362433722245027,-3374465122017082816,DataPoint
-2140564315785534031,-7359470002711444108,DataPoint
-2139704864853180163,1884368550472138822,DataPoint
-2139391738809365234,-1495636201507265338,DataPoint
-2139240795233479176,-3751646243458018110,DataPoint
-2138351423341792959,3128826227799140502,DataPoint
-2138177825713807510,4486505010488519050,DataPoint
-2138079407677305193,-7354470963609129697,DataPoint
-2136888623740757286,-6323185844481532013,DataPoint
-2135804495879407073,7579599337073795740,DataPoint
-2135667010809121179,-653727541234250282,DataPoint
-2135605119904659399,-5797244606152189405,DataPoint
-2135596284141413501,-7990541904998575968,DataPoint
-2135442638425279442,-6429224564021299589,DataPoint
-2135008352668524086,-7469463114722689664,DataPoint
-2134376299317352228,-6323185844481532013,DataPoint
-2133391631048876935,-8566787001995331970,DataPoint
-2131132399615545127,-8146906127921858665,DataPoint
-2130754361651259580,1125754924563169213,DataPoint
-2129538385412387082,-3827264414469826764,DataPoint
-2129224532767108019,3128826227799140502,DataPoint
-2128522843647819620,6883377445328491549,DataPoint
-2127857247742813689,-2119461428372176803,DataPoint
-2126969399973153703,5979140652367618447,DataPoint
-2126936794533452431,-5557862317633543895,DataPoint
-2126776880167769066,-5650986906416869641,DataPoint
-2126479384155707093,-6593422834502324716,DataPoint
-2126332106820151299,256926599489820195,DataPoint
-2125830215159442156,-5797244606152189405,DataPoint
-2125666096388929694,4432307946199779359,DataPoint
-2125526392297621132,-5902388810790426270,DataPoint
-2125088285188076388,-1445011132548937410,DataPoint
-2124752960744118821,-8578873735341428416,DataPoint
-2124183059634488965,-1812038759933385076,DataPoint
-2124012343517805062,-3822386420320960849,DataPoint
-2122840638722251060,-4693177115812025705,DataPoint
-2122756544460177832,7002982084647961925,DataPoint
-2121144350745980434,-850838976784033655,DataPoint
-2120351996319687902,1615179447846403173,DataPoint
-2118737296714349564,8367533239691003131,DataPoint
-2118668313095752555,5548954744359644047,DataPoint
-2118273557482137289,-4138400819694905562,DataPoint
-2117716124221649621,-6222144195395661580,DataPoint
-2117485639483398632,1125754924563169213,DataPoint
-2117434389573508542,-9056277028644320420,DataPoint
-2117287018233239342,5979140652367618447,DataPoint
-2117058434217396812,-5473020888422529961,DataPoint
-2116673028455543607,-6273285128882058646,DataPoint
-2116617644780855974,6048361804962262178,DataPoint
-2116578780106266630,4442536933963322942,DataPoint
-2116145636333104926,-5136369798597093155,DataPoint
-2115306160640349469,-3178430512947345161,DataPoint
-2114196110297964681,64117980724815824,DataPoint
-2113887642877652744,3665199512301889811,DataPoint
-2113199765256061169,5294681256994906769,DataPoint
-2112496323055981184,6184166125322478171,DataPoint
-2111271544607713337,-2980273523901128968,DataPoint
-2110669204443784322,3665199512301889811,DataPoint
-2109232379537033805,256926599489820195,DataPoint
-2107241284738209911,50511669530153989,DataPoint
-2106630398524874370,-690804680989285539,DataPoint
-2106183060130504495,612154465138853679,DataPoint
-2105646630447486660,255041909978111336,DataPoint
-2105037120544324553,5633071282474936649,DataPoint
-2104566165809185130,-8547910283976048215,DataPoint
-2103897436770230878,4486505010488519050,DataPoint
-2103422528359028037,5294681256994906769,DataPoint
-2103359107021737859,4432307946199779359,DataPoint
-2102767188239453850,-1622838103865765189,DataPoint
-2102553175141785031,-5873463292017711847,DataPoint
-2102421247687047190,5548954744359644047,DataPoint
-2101980121790431359,-6429224564021299589,DataPoint
-2101615289653581259,-2980273523901128968,DataPoint
-2101050034304441758,-8649375362184708888,DataPoint
-2100571564947290222,6130752024369959471,DataPoint
-2100009448725155697,-8891891285620117479,DataPoint
-2099809138381369957,1125754924563169213,DataPoint
-2099474552255831981,2437218390141491670,DataPoint
-2098432968870650714,-4106887350265432550,DataPoint
-2097531377286995630,-8017870047410190706,DataPoint
-2095472919964645741,-71619079548813826,DataPoint
-2095395937279835209,-6722382392903185077,DataPoint
-2095215868375444977,-5136369798597093155,DataPoint
-2094869964682315799,-5797244606152189405,DataPoint
-2094500507250209621,5406732768306638318,DataPoint
-2092914994622151477,-6623594200490381592,DataPoint
-2092174826125410092,-3749540195089059296,DataPoint
-2091122731807599486,-8420545502744499286,DataPoint
-2090819087201183945,-6722382392903185077,DataPoint
-2089666991052336959,-1071549119801377973,DataPoint
-2089615765215785800,-2980273523901128968,DataPoint
-2089066240539621680,4442092314028715889,DataPoint
-2088411154397979461,-7785990881252862290,DataPoint
-2087803589524114692,7002982084647961925,DataPoint
-2087290223695693502,155472071092084904,DataPoint
-2086962945633861926,6182831833100046817,DataPoint
-2086332913428939285,6883377445328491549,DataPoint
-2085386358782801429,3928740194012335759,DataPoint
-2085212558007779719,-3822386420320960849,DataPoint
-2084735112997496661,612154465138853679,DataPoint
-2084097518539682187,-8891891285620117479,DataPoint
-2083399541549642961,6558939559789025422,DataPoint
-2083265529235040114,26509995435247197,DataPoint
-2082386248554086919,4854931088945340612,DataPoint
-2078922963159788889,6048361804962262178,DataPoint
-2078091360190051317,8129587195639391968,DataPoint
-2078048870685583823,-4019351474211831988,DataPoint
-2077805153253706481,256926599489820195,DataPoint
-2077544934061508717,-9056277028644320420,DataPoint
-2077088642475676970,-1002724051348395610,DataPoint
-2076178776589213418,-5902388810790426270,DataPoint
-2074822956557113683,-6323185844481532013,DataPoint
-2074444597342247999,-9206791844453479774,DataPoint
-2073221247183176846,-4285821900599484157,DataPoint
-2072973504227785717,7214499395594318230,DataPoint
-2071983263897333044,4309420700426708602,DataPoint
-2071624030790234574,-6273285128882058646,DataPoint
-2070951102508417378,-1495636201507265338,DataPoint
-2070922129435958218,-7414915297272803105,DataPoint
-2070001309676361936,2035255672019859891,DataPoint
-2069642907066440821,-3377132631558097907,DataPoint
-2069584730213697565,6130752024369959471,DataPoint
-2069130201455238704,2035255672019859891,DataPoint
-2068040001720385265,5440925227133709451,DataPoint
-2068012154161468440,678685911433745605,DataPoint
-2067633168858952282,-7723578991671879771,DataPoint
-2066026582144776360,-7772885419950609881,DataPoint
-2065844842442263837,-2868800207031613863,DataPoint
-2063145771236074992,6182831833100046817,DataPoint
-2062752717110594596,-587998792699864239,DataPoint
-2062649520440626601,8651977188853429774,DataPoint
-2061866454329070256,-4106887350265432550,DataPoint
-2061601931258151013,-3822386420320960849,DataPoint
-2060807558434766966,7416799883392258271,DataPoint
-2060564071935883865,5462897851701403591,DataPoint
-2059751938895053527,4442092314028715889,DataPoint
-2059595139045383867,-3178430512947345161,DataPoint
-2059310853502886871,5294681256994906769,DataPoint
-2058216502352683965,-4019351474211831988,DataPoint
-2057669942317324372,-1360466901646309596,DataPoint
-2057529558407252302,-4656805903672006204,DataPoint
-2057467341891999572,-8547910283976048215,DataPoint
-2055833236617202231,2007117552201740649,DataPoint
-2054855310679871463,5849080221813580520,DataPoint
-2053741175397673951,8074813073043485299,DataPoint
-2052552805849970563,-2411162311537972639,DataPoint
-2052485275550050374,4022488887369575927,DataPoint
-2051254975706934620,2437218390141491670,DataPoint
-2050819598778192209,-3377132631558097907,DataPoint
-2049965036389684837,3851357297857181230,DataPoint
-2049791101009133722,-690804680989285539,DataPoint
-2048802894002816419,6158488300864379397,DataPoint
-2048511265323300233,-2980273523901128968,DataPoint
-2048482604569959626,7235315460169122707,DataPoint
-2047343347315350348,4680920783900181838,DataPoint
-2047064551889975670,-7359470002711444108,DataPoint
-2046743816210924723,2437218390141491670,DataPoint
-2046325301470370837,8244595296926638230,DataPoint
-2045951741115766115,8124445293633227097,DataPoint
-2045822262329392360,-2980273523901128968,DataPoint
-2045711638870881157,-71619079548813826,DataPoint
-2044242475479165839,-1256296519478698345,DataPoint
-2044238766988742532,-7785990881252862290,DataPoint
-2043473269474736407,-106798104678236280,DataPoint
-2042966821989197094,-1518151367410172991,DataPoint
-2042771000935775992,6230617965214343981,DataPoint
-2041157724898497121,2846735371487399248,DataPoint
-2040975198600951944,1072192838100599689,DataPoint
-2040465513791024330,-6323185844481532013,DataPoint
-2039184069445323066,3128826227799140502,DataPoint
-2036476112519114743,-147279165411200782,DataPoint
-2035580708725105011,-1256296519478698345,DataPoint
-2034871853549116217,5649723483193569771,DataPoint
-2033997071754020144,3169333405755331065,DataPoint
-2033833518163852920,-5473020888422529961,DataPoint
-2031030950990989287,6058910148446967055,DataPoint
-2030631571666052643,4442092314028715889,DataPoint
-2030180629639384941,6567096021750531126,DataPoint
-2029021200945034746,-3749540195089059296,DataPoint
-2027820476759639684,255924824416394284,DataPoint
-2027596824032537444,-663541146244657700,DataPoint
-2027532460877067549,-7785990881252862290,DataPoint
