acquiredPointID:ID(AcquiredPoint),iteration:int,:LABEL
7403651083601904124,17,AcquiredPoint
7404941129863803769,47,AcquiredPoint
7405010817307662093,131,AcquiredPoint
7405301949558602274,31,AcquiredPoint
7405689318827383252,130,AcquiredPoint
7407565009929956379,129,AcquiredPoint
7407793901144972499,30,AcquiredPoint
7408202238043610681,35,AcquiredPoint
7408339189689459476,45,AcquiredPoint
7408819904229960641,71,AcquiredPoint
7409653313113210934,83,AcquiredPoint
7409851382195677752,82,AcquiredPoint
7410831923453520198,68,AcquiredPoint
7411779322288040493,9,AcquiredPoint
7411831198002618715,45,AcquiredPoint
7412679935879996383,33,AcquiredPoint
7412872689414578915,58,AcquiredPoint
7413450996389611164,66,AcquiredPoint
7414044310198820027,98,AcquiredPoint
7414228102220972847,71,AcquiredPoint
7414490426155027002,56,AcquiredPoint
7415234872550559981,109,AcquiredPoint
7416291000568316551,31,AcquiredPoint
7417169605583979048,58,AcquiredPoint
7417278704920726019,1,AcquiredPoint
7417563268035724239,50,AcquiredPoint
7419315554839871285,94,AcquiredPoint
7419657158955073589,75,AcquiredPoint
7420724461505830570,92,AcquiredPoint
7420936873443873486,5,AcquiredPoint
7420943307313848773,18,AcquiredPoint
7422805846270983581,2,AcquiredPoint
7423061965048824441,101,AcquiredPoint
7423148410577396715,30,AcquiredPoint
7423696197474338843,40,AcquiredPoint
7424007608195508695,119,AcquiredPoint
7424316872568180222,134,AcquiredPoint
7427257997156209665,7,AcquiredPoint
7428039220993516306,69,AcquiredPoint
7428309408846989393,77,AcquiredPoint
7429010584701216491,50,AcquiredPoint
7429398753972912447,123,AcquiredPoint
7429931532108031715,40,AcquiredPoint
7430975661550353644,19,AcquiredPoint
7431655630943060455,0,AcquiredPoint
7432043926421809104,44,AcquiredPoint
7432136136424769432,55,AcquiredPoint
7432570971711180180,48,AcquiredPoint
7434429729704292519,92,AcquiredPoint
7436165098254336856,46,AcquiredPoint
7436517707588320906,70,AcquiredPoint
7436765126692597912,54,AcquiredPoint
7437116082313330752,59,AcquiredPoint
7437168975607890044,28,AcquiredPoint
7438945141167780060,70,AcquiredPoint
7439471697110398394,58,AcquiredPoint
7439529734328286875,132,AcquiredPoint
7440850597390300352,77,AcquiredPoint
7441269628763125682,98,AcquiredPoint
7441290423611848922,17,AcquiredPoint
7441768354802590150,84,AcquiredPoint
7442963565775461309,12,AcquiredPoint
7443795568431176219,35,AcquiredPoint
7444324884984774745,19,AcquiredPoint
7444657405478644918,61,AcquiredPoint
7444933198281350392,13,AcquiredPoint
7446322746411441858,27,AcquiredPoint
7446601312731001393,127,AcquiredPoint
7447030353985059785,43,AcquiredPoint
7447868000734420041,42,AcquiredPoint
7447975022206747307,16,AcquiredPoint
7448619302711749159,72,AcquiredPoint
7450122414316500591,20,AcquiredPoint
7451570221414159966,86,AcquiredPoint
7451836410940618254,132,AcquiredPoint
7451994106398866674,69,AcquiredPoint
7453090274347927228,72,AcquiredPoint
7455899261885331016,102,AcquiredPoint
7456654341939732840,119,AcquiredPoint
7457129939830005390,0,AcquiredPoint
7457138603500642819,127,AcquiredPoint
7457426887868730997,108,AcquiredPoint
7458476649553642760,23,AcquiredPoint
7458944702270630632,55,AcquiredPoint
7458955122806327020,16,AcquiredPoint
7459463741129332254,67,AcquiredPoint
7459797399378831111,23,AcquiredPoint
7461172851182508747,15,AcquiredPoint
7461404779172818552,72,AcquiredPoint
7462629097675360279,135,AcquiredPoint
7463058632737358221,30,AcquiredPoint
7463102242795101945,68,AcquiredPoint
7465711180676030116,62,AcquiredPoint
7465876383607924878,82,AcquiredPoint
7466429146896014880,52,AcquiredPoint
7467181788473614904,49,AcquiredPoint
7467378611977013778,35,AcquiredPoint
7468716084261252192,33,AcquiredPoint
7469436292589725983,38,AcquiredPoint
7469574054238041506,61,AcquiredPoint
7471615222097553899,27,AcquiredPoint
7471889658616980154,24,AcquiredPoint
7472303014217324721,118,AcquiredPoint
7472680000029916738,25,AcquiredPoint
7474277275147764446,11,AcquiredPoint
7474637225513499350,15,AcquiredPoint
7475070730386622727,77,AcquiredPoint
7475788312771269274,98,AcquiredPoint
7475816527098643605,31,AcquiredPoint
7475931090635941450,49,AcquiredPoint
7476675728724433290,47,AcquiredPoint
7477334108929939477,18,AcquiredPoint
7478018391033387526,55,AcquiredPoint
7478060488341335663,62,AcquiredPoint
7478342148942871723,11,AcquiredPoint
7478855337706717760,119,AcquiredPoint
7478887704261475921,27,AcquiredPoint
7479148509427361194,53,AcquiredPoint
7480366641496655621,97,AcquiredPoint
7480767630662931259,49,AcquiredPoint
7481361902163615356,14,AcquiredPoint
7481869927587628163,21,AcquiredPoint
7482157019375558937,84,AcquiredPoint
7482184442178995628,18,AcquiredPoint
7482406453627822684,124,AcquiredPoint
7483672439568755608,76,AcquiredPoint
7483960018985070544,100,AcquiredPoint
7485468525799891543,18,AcquiredPoint
7485470898984044910,54,AcquiredPoint
7485607951847578182,91,AcquiredPoint
7487054684743474188,42,AcquiredPoint
7487088175243914423,34,AcquiredPoint
7489164038001085084,16,AcquiredPoint
7489544180235618662,99,AcquiredPoint
7489565309863487654,33,AcquiredPoint
7489667773365843184,59,AcquiredPoint
7489860801454857506,58,AcquiredPoint
7489927859242781905,7,AcquiredPoint
7490471411874729375,132,AcquiredPoint
7492104272742721911,69,AcquiredPoint
7492638491530221427,63,AcquiredPoint
7493448034536894488,8,AcquiredPoint
7493914758196240576,58,AcquiredPoint
7493987600635787126,10,AcquiredPoint
7494003564551032471,4,AcquiredPoint
7494754098730683661,145,AcquiredPoint
7495263314802417067,12,AcquiredPoint
7495582542051099100,1,AcquiredPoint
7496752261730011664,24,AcquiredPoint
7496960355074149824,35,AcquiredPoint
7497073701831531793,133,AcquiredPoint
7497502387820562936,31,AcquiredPoint
7497527854801581321,97,AcquiredPoint
7498443066627624336,81,AcquiredPoint
7498509999352797298,109,AcquiredPoint
7498883055477949764,116,AcquiredPoint
7499312030351756728,133,AcquiredPoint
7499681015746748776,22,AcquiredPoint
7501478977645717285,87,AcquiredPoint
7502703337103819917,32,AcquiredPoint
7502748785611604151,67,AcquiredPoint
7502791161113375714,91,AcquiredPoint
7503869537638600828,24,AcquiredPoint
7504132213907321787,40,AcquiredPoint
7504150226130799027,109,AcquiredPoint
7505268187084898321,95,AcquiredPoint
7506358494970267495,140,AcquiredPoint
7508217855604594988,87,AcquiredPoint
7508672638687675982,70,AcquiredPoint
7508854467821383508,62,AcquiredPoint
7509077704367819233,63,AcquiredPoint
7509519460100810544,55,AcquiredPoint
7510095840781586203,117,AcquiredPoint
7511526073999696693,66,AcquiredPoint
7512129365873200842,92,AcquiredPoint
7513844104990528646,91,AcquiredPoint
7513848797814361420,50,AcquiredPoint
7514570688941753985,143,AcquiredPoint
7515398093389092850,25,AcquiredPoint
7515527375875239521,72,AcquiredPoint
7515660209725125354,1,AcquiredPoint
7516067354403429197,39,AcquiredPoint
7518942630223139756,6,AcquiredPoint
7519312852935131502,17,AcquiredPoint
7520157987556427157,134,AcquiredPoint
7520290226361431072,22,AcquiredPoint
7520555679169241467,84,AcquiredPoint
7520867453541986344,43,AcquiredPoint
7521526021218387835,77,AcquiredPoint
7522108319937081500,9,AcquiredPoint
7523632751528372648,22,AcquiredPoint
7524207749556930498,23,AcquiredPoint
7524393432526253633,141,AcquiredPoint
7524723650304077950,87,AcquiredPoint
7524756950884447317,100,AcquiredPoint
7525145127291396949,50,AcquiredPoint
7526562773903665097,1,AcquiredPoint
7526655661572358926,32,AcquiredPoint
7526713202057301708,3,AcquiredPoint
7526876139067250994,89,AcquiredPoint
7526946475244965633,123,AcquiredPoint
7527696991061530268,50,AcquiredPoint
7528329540091314535,62,AcquiredPoint
7528535416879998590,102,AcquiredPoint
7529322545792122833,70,AcquiredPoint
7530271225823839298,66,AcquiredPoint
7530764570252831408,42,AcquiredPoint
7531056361349217700,2,AcquiredPoint
7531314662240544217,105,AcquiredPoint
7532524666680674016,31,AcquiredPoint
7532911752271470270,100,AcquiredPoint
7533453754459129233,54,AcquiredPoint
7534763029756679219,17,AcquiredPoint
7534787594868270716,63,AcquiredPoint
7534959105709625067,140,AcquiredPoint
7535895415668582584,71,AcquiredPoint
7537708193637888849,47,AcquiredPoint
7537722054312608386,130,AcquiredPoint
7538072366217893282,28,AcquiredPoint
7538475592201181874,48,AcquiredPoint
7539754060872853559,11,AcquiredPoint
7540058554734032553,8,AcquiredPoint
7540615469698580436,59,AcquiredPoint
7542682719195596079,59,AcquiredPoint
7542991985644980271,102,AcquiredPoint
7543639975567556818,92,AcquiredPoint
7545055226717557510,13,AcquiredPoint
7545683618561673964,42,AcquiredPoint
7546875520823863275,6,AcquiredPoint
7547021960003752943,73,AcquiredPoint
7547870179720739172,102,AcquiredPoint
7548094711325715521,42,AcquiredPoint
7548401600352900399,17,AcquiredPoint
7548580229740729328,116,AcquiredPoint
7550443599217745183,31,AcquiredPoint
7550729137626511857,58,AcquiredPoint
7551584972264226245,57,AcquiredPoint
7552089435263567392,7,AcquiredPoint
7552156293083392188,10,AcquiredPoint
7554960664871741173,81,AcquiredPoint
7555235975137353540,28,AcquiredPoint
7555517790404405081,6,AcquiredPoint
7555929472509829499,14,AcquiredPoint
7556513973871662800,70,AcquiredPoint
7556550911791581613,40,AcquiredPoint
7558186235579425351,78,AcquiredPoint
7558372413689067256,70,AcquiredPoint
7558603409064037192,107,AcquiredPoint
7559059206016629084,46,AcquiredPoint
7559588029342576196,110,AcquiredPoint
7559861559625188779,17,AcquiredPoint
7560016884337776340,41,AcquiredPoint
7560182540598110879,54,AcquiredPoint
7560257189440499739,29,AcquiredPoint
7560293033278581436,42,AcquiredPoint
7561926808947677354,34,AcquiredPoint
7562324878074566255,12,AcquiredPoint
7562439579095350914,35,AcquiredPoint
7563063726452536610,103,AcquiredPoint
7563843200054667563,29,AcquiredPoint
7563901231822336621,61,AcquiredPoint
7566075271553307133,28,AcquiredPoint
7567040994254499011,95,AcquiredPoint
7567329593684839740,95,AcquiredPoint
7567376812050844851,137,AcquiredPoint
7567484314924303515,6,AcquiredPoint
7567782474233833831,69,AcquiredPoint
7568070319652437838,108,AcquiredPoint
7568070581362760144,18,AcquiredPoint
7568078639026943027,92,AcquiredPoint
7568128619868867499,68,AcquiredPoint
7568427984687749955,26,AcquiredPoint
7568992604653427748,19,AcquiredPoint
7569629181031307047,8,AcquiredPoint
7570493393909380871,14,AcquiredPoint
7570561993843693001,50,AcquiredPoint
7571105650415834788,14,AcquiredPoint
7571653685620047033,47,AcquiredPoint
7571853336656429316,91,AcquiredPoint
7572454525559709252,51,AcquiredPoint
7573440255603778717,80,AcquiredPoint
7573737312501187683,6,AcquiredPoint
7573923021937735280,9,AcquiredPoint
7575615344219350632,81,AcquiredPoint
7576392906208048885,125,AcquiredPoint
7576689165489478003,14,AcquiredPoint
7576839832316995990,69,AcquiredPoint
7577624473114548977,60,AcquiredPoint
7578128175362262727,53,AcquiredPoint
7578595435070663151,70,AcquiredPoint
7579734108886288902,23,AcquiredPoint
7580548248029049823,36,AcquiredPoint
7582641308339301831,51,AcquiredPoint
7583473302139380584,29,AcquiredPoint
7583500030716263930,69,AcquiredPoint
7583853559589398858,103,AcquiredPoint
7584006524493125626,44,AcquiredPoint
7584772768704891955,56,AcquiredPoint
7585032108240195682,111,AcquiredPoint
7585043823215698729,62,AcquiredPoint
7587816926590935088,92,AcquiredPoint
7589368315596810319,139,AcquiredPoint
7589388601358473167,60,AcquiredPoint
7590340840268106639,8,AcquiredPoint
7590393328490480801,35,AcquiredPoint
7591930400791682250,29,AcquiredPoint
7592505520395675718,58,AcquiredPoint
7592627518459439448,126,AcquiredPoint
7593405773979588421,64,AcquiredPoint
7593531598530373547,29,AcquiredPoint
7593755430592832092,128,AcquiredPoint
7595189770206543787,61,AcquiredPoint
7595832530876073026,80,AcquiredPoint
7598827541519355450,101,AcquiredPoint
7599139596470607279,11,AcquiredPoint
7599669561651936865,17,AcquiredPoint
7599881070256871430,90,AcquiredPoint
7600205202823258976,50,AcquiredPoint
7600257266039573591,46,AcquiredPoint
7601486706715332280,2,AcquiredPoint
7601903225531726681,62,AcquiredPoint
7602139745760822090,80,AcquiredPoint
7602638427433150479,40,AcquiredPoint
7602923096202816756,98,AcquiredPoint
7603336577823040555,33,AcquiredPoint
7604530924951261461,48,AcquiredPoint
7605324195177869764,36,AcquiredPoint
7605601034823173765,60,AcquiredPoint
7608095795514302984,121,AcquiredPoint
7608813023026176500,24,AcquiredPoint
7609584425065323894,1,AcquiredPoint
7610329707669902309,88,AcquiredPoint
7610858582642315675,6,AcquiredPoint
7612588091337569273,105,AcquiredPoint
7613452934315783576,28,AcquiredPoint
7613594938552641557,52,AcquiredPoint
7614109021672041358,25,AcquiredPoint
7614472078825107280,24,AcquiredPoint
7616978712463961519,55,AcquiredPoint
7617222761807491105,49,AcquiredPoint
7619786628592320630,50,AcquiredPoint
7621326274596108766,106,AcquiredPoint
7622571016863696719,71,AcquiredPoint
7622750360898950676,54,AcquiredPoint
7624773496744594263,4,AcquiredPoint
7626002912508189451,141,AcquiredPoint
7626125715562016293,83,AcquiredPoint
7626363371615957302,48,AcquiredPoint
7628257745838992601,23,AcquiredPoint
7629148228811877163,54,AcquiredPoint
7629491431776240198,9,AcquiredPoint
7630125882439026327,76,AcquiredPoint
7630388583771737515,87,AcquiredPoint
7631232675780983369,20,AcquiredPoint
7631446665365338554,103,AcquiredPoint
7632498572618371149,39,AcquiredPoint
7632598175330722480,147,AcquiredPoint
7633416648568322343,23,AcquiredPoint
7633595030197609632,73,AcquiredPoint
7633825952642148409,4,AcquiredPoint
7635756183667718479,103,AcquiredPoint
7635956920346664438,96,AcquiredPoint
7636097132473847317,48,AcquiredPoint
7636400305597709976,47,AcquiredPoint
7637266900946674648,118,AcquiredPoint
7637499126694931925,72,AcquiredPoint
7638015528449384406,101,AcquiredPoint
7640155687018303939,116,AcquiredPoint
7640202748363517815,51,AcquiredPoint
7641066219714957632,23,AcquiredPoint
7641465513389456222,145,AcquiredPoint
7642172734269929980,61,AcquiredPoint
7642748227887360796,71,AcquiredPoint
7642798886550593220,126,AcquiredPoint
7643238814018320483,75,AcquiredPoint
7643261835254683565,49,AcquiredPoint
7643447173370992449,25,AcquiredPoint
7643741078607819290,41,AcquiredPoint
7643770790572552927,62,AcquiredPoint
7645162732517184156,10,AcquiredPoint
7645401900721659078,12,AcquiredPoint
7645748868163995586,122,AcquiredPoint
7649127773218296406,65,AcquiredPoint
7649330047254078481,3,AcquiredPoint
7649337541290072228,31,AcquiredPoint
7649847110725591619,33,AcquiredPoint
7650410691017822030,121,AcquiredPoint
7650589534412196264,52,AcquiredPoint
7650867807971230948,16,AcquiredPoint
7653932569089121576,57,AcquiredPoint
7654205512806319088,59,AcquiredPoint
7654741180568322190,4,AcquiredPoint
7654904969389208900,31,AcquiredPoint
7655181191301604843,67,AcquiredPoint
7655751141722600882,21,AcquiredPoint
7656328875921685254,134,AcquiredPoint
7656457338324245698,67,AcquiredPoint
7657745859225356755,101,AcquiredPoint
7657865255466339248,16,AcquiredPoint
7658765985850277878,100,AcquiredPoint
7659315702936361780,35,AcquiredPoint
7659918215941037684,117,AcquiredPoint
7660603611462553466,104,AcquiredPoint
7661021198753550989,97,AcquiredPoint
7661386394598584539,134,AcquiredPoint
7661500652464981502,143,AcquiredPoint
7661977808115660781,75,AcquiredPoint
7662065432187932362,4,AcquiredPoint
7663389023134695492,64,AcquiredPoint
7663406151295446524,58,AcquiredPoint
7663562941215970190,46,AcquiredPoint
7664020494734030093,142,AcquiredPoint
7664103966608084262,48,AcquiredPoint
7664150745228981081,111,AcquiredPoint
7664230932940320904,70,AcquiredPoint
7666839717842448495,42,AcquiredPoint
7668000195788629823,50,AcquiredPoint
7668490420159575553,120,AcquiredPoint
7668507991271422239,35,AcquiredPoint
7669061421902837043,24,AcquiredPoint
7670450090173321454,2,AcquiredPoint
7671068404456364568,64,AcquiredPoint
7671715739698094978,136,AcquiredPoint
7671934323541699970,11,AcquiredPoint
7672097676438493781,41,AcquiredPoint
7672149066475704873,55,AcquiredPoint
7673816847720221212,80,AcquiredPoint
7674279869418908321,34,AcquiredPoint
7674322258219353635,63,AcquiredPoint
7674480008997450139,52,AcquiredPoint
7675305933942430412,17,AcquiredPoint
7675870436090420991,6,AcquiredPoint
7676141230660379186,105,AcquiredPoint
7676209088207719386,7,AcquiredPoint
7676885325903502993,79,AcquiredPoint
7676917517109156949,62,AcquiredPoint
7677180173642630541,7,AcquiredPoint
7677338613638491844,38,AcquiredPoint
7677698644933710237,5,AcquiredPoint
7677950920827920462,117,AcquiredPoint
7678199544786516276,72,AcquiredPoint
7678251870073574369,83,AcquiredPoint
7678625049910037280,46,AcquiredPoint
7679232473555420616,89,AcquiredPoint
7679300590620183964,17,AcquiredPoint
7679381036277877226,115,AcquiredPoint
7680214725190904647,11,AcquiredPoint
7680470388366656628,75,AcquiredPoint
7680579962221746760,48,AcquiredPoint
7681173743167363639,77,AcquiredPoint
7681616007933051762,21,AcquiredPoint
7681626113834073622,16,AcquiredPoint
7681628375037391287,108,AcquiredPoint
7681912514729637634,11,AcquiredPoint
7682092275795938452,63,AcquiredPoint
7683159335818112394,53,AcquiredPoint
7683372606890592359,59,AcquiredPoint
7683397037304658350,107,AcquiredPoint
7683627875403917603,80,AcquiredPoint
7683872278951348320,34,AcquiredPoint
7685161801010298818,52,AcquiredPoint
7686988545174295207,119,AcquiredPoint
7688422663957136087,18,AcquiredPoint
7689264106736091893,27,AcquiredPoint
7690183739428728349,36,AcquiredPoint
7690362162863949134,55,AcquiredPoint
7691408202841654471,45,AcquiredPoint
7691845426401350505,59,AcquiredPoint
7691949449772279634,62,AcquiredPoint
7692479541028085047,67,AcquiredPoint
7692538809892077540,61,AcquiredPoint
7692988886991103179,41,AcquiredPoint
7693706278814327440,89,AcquiredPoint
7693964130661938314,9,AcquiredPoint
7694913223345325247,23,AcquiredPoint
7695276874555273234,20,AcquiredPoint
7695311084881438803,116,AcquiredPoint
7696151230160246033,8,AcquiredPoint
7696825887391208890,28,AcquiredPoint
7697089256825249063,123,AcquiredPoint
7697705507915927860,45,AcquiredPoint
7698838004719812142,25,AcquiredPoint
7699444946831265930,46,AcquiredPoint
7699619168919598337,88,AcquiredPoint
7699698692869369126,57,AcquiredPoint
7699889729518266471,19,AcquiredPoint
7700221912967115479,125,AcquiredPoint
7701465104376048951,130,AcquiredPoint
7702018852006168138,45,AcquiredPoint
7702534217851974205,138,AcquiredPoint
7702634420960606758,120,AcquiredPoint
7703557868666284433,2,AcquiredPoint
7703885463667907335,70,AcquiredPoint
7704937937856482763,61,AcquiredPoint
7705294618836845983,16,AcquiredPoint
7705514167842745860,29,AcquiredPoint
7707106283840171403,3,AcquiredPoint
7707558327125324897,42,AcquiredPoint
7708075794639993811,99,AcquiredPoint
7708257978896157920,65,AcquiredPoint
7708789338706031357,3,AcquiredPoint
7710773392761269384,43,AcquiredPoint
7711685537186181920,28,AcquiredPoint
7712404684423623300,33,AcquiredPoint
7713577850764911796,66,AcquiredPoint
7714176465587195031,2,AcquiredPoint
7715806288229808236,111,AcquiredPoint
7716438350101909526,28,AcquiredPoint
7717827850075839204,17,AcquiredPoint
7719310414711765732,21,AcquiredPoint
7719483463971088096,46,AcquiredPoint
7720812738883737619,93,AcquiredPoint
7724321688684062183,9,AcquiredPoint
7725085582674578836,53,AcquiredPoint
7725900912290797001,11,AcquiredPoint
7726266864011354066,36,AcquiredPoint
7726373593254947305,56,AcquiredPoint
7729136012157587977,39,AcquiredPoint
7730145598059104688,37,AcquiredPoint
7730385727394558173,107,AcquiredPoint
7730736369519495171,54,AcquiredPoint
7730897443114481587,57,AcquiredPoint
7731658912808683576,37,AcquiredPoint
7731735666100505605,117,AcquiredPoint
7731785198478521736,56,AcquiredPoint
7731811591657288227,30,AcquiredPoint
7732002667816065030,79,AcquiredPoint
7732019760760302764,52,AcquiredPoint
7732352698020591054,33,AcquiredPoint
7732796750775076313,118,AcquiredPoint
7732843553649295530,102,AcquiredPoint
7732962596155271207,62,AcquiredPoint
7733255243593390591,45,AcquiredPoint
7733534309211777840,15,AcquiredPoint
7734116384397628430,10,AcquiredPoint
7734255560846027452,33,AcquiredPoint
7734259842644934428,118,AcquiredPoint
7735284877870873989,39,AcquiredPoint
7735506544105933137,13,AcquiredPoint
7737328146830970347,6,AcquiredPoint
7737490941229492987,61,AcquiredPoint
7738522252875402232,34,AcquiredPoint
7738772340507543138,38,AcquiredPoint
7739011716017453757,7,AcquiredPoint
7739063184154610611,97,AcquiredPoint
7739542761857308354,110,AcquiredPoint
7739934125054866174,25,AcquiredPoint
7740298109746876374,7,AcquiredPoint
7740628941603577149,109,AcquiredPoint
7740700258669479600,38,AcquiredPoint
7740916637996533881,86,AcquiredPoint
7741822564130229600,92,AcquiredPoint
7742311984783668834,41,AcquiredPoint
7743185549721489228,66,AcquiredPoint
7744648092840887492,26,AcquiredPoint
7746180501714901087,37,AcquiredPoint
7747392403813919728,100,AcquiredPoint
7747902575903432332,71,AcquiredPoint
7748448770603296222,116,AcquiredPoint
7748768249045932221,22,AcquiredPoint
7748905878999955199,59,AcquiredPoint
7749853621041889992,42,AcquiredPoint
7749973447932134594,76,AcquiredPoint
7750025289291445549,9,AcquiredPoint
7750266772388605720,106,AcquiredPoint
7750565574451710914,61,AcquiredPoint
7751118321848288019,29,AcquiredPoint
7751153148436982272,5,AcquiredPoint
7751428734179848595,38,AcquiredPoint
7752701468227755549,1,AcquiredPoint
7753395491100858905,32,AcquiredPoint
7754176847236230547,3,AcquiredPoint
7754744323528214871,42,AcquiredPoint
7755959488571081379,88,AcquiredPoint
7755971778696132232,8,AcquiredPoint
7756686659743176239,30,AcquiredPoint
7758181964222513018,64,AcquiredPoint
7759180229290911167,83,AcquiredPoint
7759886176035181394,49,AcquiredPoint
7759971196719874773,18,AcquiredPoint
7760021209518670311,23,AcquiredPoint
7763650036476875085,147,AcquiredPoint
7763821951148053817,28,AcquiredPoint
7764152946439635690,84,AcquiredPoint
7764265693011848033,60,AcquiredPoint
7764315096577126967,7,AcquiredPoint
7765420549051724129,62,AcquiredPoint
7765597860021019429,48,AcquiredPoint
7765767646115690284,26,AcquiredPoint
7765918565912360674,35,AcquiredPoint
7766023221736795509,56,AcquiredPoint
7766230415345855464,128,AcquiredPoint
7767328735450243438,41,AcquiredPoint
7768059197889112337,60,AcquiredPoint
7768806650174100421,120,AcquiredPoint
7770191715854121024,111,AcquiredPoint
7770201414996183394,126,AcquiredPoint
7770351642772872609,93,AcquiredPoint
7770913521290473331,126,AcquiredPoint
7771351537114852514,43,AcquiredPoint
7772201782471481669,36,AcquiredPoint
7772624558998894898,140,AcquiredPoint
7772747542081568703,28,AcquiredPoint
7773035757236503670,38,AcquiredPoint
7773102045285057665,39,AcquiredPoint
7773166964381397027,14,AcquiredPoint
7773795348293629101,93,AcquiredPoint
7773965762325625842,24,AcquiredPoint
7774110622227388274,2,AcquiredPoint
7774854202556996598,89,AcquiredPoint
7776105860451899399,67,AcquiredPoint
7776140683574753189,81,AcquiredPoint
7776444234553512853,10,AcquiredPoint
7776680986871218117,4,AcquiredPoint
7776741162044503481,64,AcquiredPoint
7777499282771463847,67,AcquiredPoint
7777602852291559242,64,AcquiredPoint
7777736990208076860,88,AcquiredPoint
7778251901036231825,94,AcquiredPoint
7779663825273827880,73,AcquiredPoint
7779709807385330069,60,AcquiredPoint
7780230390659495730,24,AcquiredPoint
7781153125201902214,131,AcquiredPoint
7781724434783105487,104,AcquiredPoint
7782092909514996309,40,AcquiredPoint
7782216155034220073,46,AcquiredPoint
7782257676839356946,79,AcquiredPoint
7782640875798405425,44,AcquiredPoint
7782894161921000087,139,AcquiredPoint
7783007261604765060,82,AcquiredPoint
7783560593269385186,19,AcquiredPoint
7783934631439283352,58,AcquiredPoint
7784698831110652911,92,AcquiredPoint
7786218560125644348,51,AcquiredPoint
7787643457767685865,19,AcquiredPoint
7787916320328334279,55,AcquiredPoint
7789901536338077258,137,AcquiredPoint
7792769325002456979,13,AcquiredPoint
7793702199740118923,7,AcquiredPoint
7793759239497905156,35,AcquiredPoint
7793997119264036710,13,AcquiredPoint
7794733623989470758,41,AcquiredPoint
7796290179715985717,42,AcquiredPoint
7797915556509123227,41,AcquiredPoint
7798389724352994084,54,AcquiredPoint
7799224677643580022,96,AcquiredPoint
7799526938013336276,17,AcquiredPoint
7799746689718701630,119,AcquiredPoint
7800159384617314042,30,AcquiredPoint
7800198450237925141,1,AcquiredPoint
7800216633157384029,28,AcquiredPoint
7800975806350809660,103,AcquiredPoint
7801351536882989482,61,AcquiredPoint
7801468759615404830,104,AcquiredPoint
7801485116362546160,127,AcquiredPoint
7801588869798516764,94,AcquiredPoint
7801739729298899160,127,AcquiredPoint
7802137800134677231,45,AcquiredPoint
7802991404278149682,92,AcquiredPoint
7804393955459859134,20,AcquiredPoint
7804842402257347058,7,AcquiredPoint
7805244894192978259,101,AcquiredPoint
7805875502001181307,90,AcquiredPoint
7806314693476961359,10,AcquiredPoint
7806546638360821291,56,AcquiredPoint
7806740941375759295,21,AcquiredPoint
7807875782805522087,57,AcquiredPoint
7808614896274089179,65,AcquiredPoint
7810096172393505606,60,AcquiredPoint
7811462693213308587,37,AcquiredPoint
7811555563259676078,136,AcquiredPoint
7812578052992743915,50,AcquiredPoint
7813660258034360035,133,AcquiredPoint
7814282339463680473,7,AcquiredPoint
7814825866992078619,64,AcquiredPoint
7814901021581492956,45,AcquiredPoint
7816079815255262622,0,AcquiredPoint
7816596748494144589,134,AcquiredPoint
7818308427954084273,72,AcquiredPoint
7818456675449780340,18,AcquiredPoint
7818690128271055190,16,AcquiredPoint
7819513760913879270,29,AcquiredPoint
7820254073465638813,120,AcquiredPoint
7821489937615277943,111,AcquiredPoint
7823369174279637308,117,AcquiredPoint
7824224075178535693,142,AcquiredPoint
7824332135619299230,66,AcquiredPoint
7824873972176863361,8,AcquiredPoint
7825552926489535129,34,AcquiredPoint
7826124104386781743,65,AcquiredPoint
7826913183721007391,12,AcquiredPoint
7828824443271436091,23,AcquiredPoint
7828833943063221913,88,AcquiredPoint
7829552597527128419,67,AcquiredPoint
7829807555292758387,53,AcquiredPoint
7830632967163435498,7,AcquiredPoint
7830895939310243036,24,AcquiredPoint
7832296006874893675,63,AcquiredPoint
7833167812221942482,63,AcquiredPoint
7833301439890361299,40,AcquiredPoint
7834152923745868608,44,AcquiredPoint
7834743222443737068,44,AcquiredPoint
7835829643822765530,38,AcquiredPoint
7836424260777669741,71,AcquiredPoint
7837537315899647472,68,AcquiredPoint
7837541694410145143,0,AcquiredPoint
7837838129229124093,102,AcquiredPoint
7837938382441397452,16,AcquiredPoint
7842761272307614351,96,AcquiredPoint
7843699902552432111,71,AcquiredPoint
7846065684453326235,133,AcquiredPoint
7846309363689396717,23,AcquiredPoint
7846609862473895139,118,AcquiredPoint
7846669340766184433,18,AcquiredPoint
7847280656829232714,47,AcquiredPoint
7848602921556649771,40,AcquiredPoint
7848857358639325933,7,AcquiredPoint
7849505051588215897,33,AcquiredPoint
7849918637340923484,129,AcquiredPoint
7850043194097782617,71,AcquiredPoint
7852387520145027871,63,AcquiredPoint
7852429601034029353,18,AcquiredPoint
7853839272881244890,39,AcquiredPoint
7853941395069294747,56,AcquiredPoint
7854429440687612234,118,AcquiredPoint
7856492982889336519,130,AcquiredPoint
7857834228408153052,28,AcquiredPoint
7858511175003236957,18,AcquiredPoint
7858683096711394003,63,AcquiredPoint
7858755452552720392,40,AcquiredPoint
7859218959142729106,63,AcquiredPoint
7859994217846979162,94,AcquiredPoint
7860228984742551495,14,AcquiredPoint
7860288631060787332,19,AcquiredPoint
7860350750018149595,13,AcquiredPoint
